player_id,name,card_year,denominator,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,top_listing_url,top_listing_title,has_market,p_MLB_DEBUT,p_ESTABLISHED_MLB,p_ALL_STAR_ONCE,p_ELITE,composite_score,composite_score_raw,grade,percentile,cur_level,is_international,draft_round,draft_pick
draft_2024_kaelen_culpepper_r1p21,Kaelen Culpepper,2025,99,1,0,1,229.0,229.0,229.0,229.0,229.0,229.0,https://www.ebay.com/itm/168308397754?_skw=%22Kaelen+Culpepper%22+1st+Bowman+Chrome+auto&hash=item272ff656ba:g:2eAAAeSwhPZpdpTD,2024 Bowman Chrome 1st Sapphire Kaelen Culpepper Green #/99 Auto Twins 🔥🔥,1,0.9615,0.1882,,,2.229,2.076,A+,0.9965,AAA,0,1,21
draft_2024_kaelen_culpepper_r1p21,Kaelen Culpepper,2025,499,4,0,4,129.99,144.9975,162.495,157.495,174.9925,175.0,https://www.ebay.com/itm/397886935688?_skw=%22Kaelen+Culpepper%22+1st+Bowman+Chrome+auto&hash=item5ca3e8d288:g:WScAAeSwQp1p8Bci,Kaelen Culpepper 2024 Bowman Chrome 1st Auto Refractor /499 Twins PSA 9,1,0.9615,0.1882,,,2.229,2.076,A+,0.9965,AAA,0,1,21
draft_2023_thomas_white_r1p35,Thomas White,2024,0,33,0,33,24.99,69.69,79.99,88.83060606060606,99.95,299.99,https://www.ebay.com/itm/277961300996?_skw=%22Thomas+White%22+1st+Bowman+Chrome+auto&hash=item40b7c8dc04:g:bZsAAeSwAnFp-rwu,Thomas White 2025 1st Bowman Chrome Auto IP Signed Miami Marlins RC Top Prospect,1,0.9473,0.1362,,,2.198,2.07,A+,0.9963,AAA,0,1,35
draft_2023_thomas_white_r1p35,Thomas White,2024,99,1,0,1,499.99,499.99,499.99,499.99,499.99,499.99,https://www.ebay.com/itm/389486957141?_skw=%22Thomas+White%22+1st+Bowman+Chrome+auto&hash=item5aaf3b5255:g:3PoAAeSw3JFpXm~M,2025 1st Bowman Chrome Green Lava Refractor Auto #CPATW Thomas White /99 PSA9,1,0.9473,0.1362,,,2.198,2.07,A+,0.9963,AAA,0,1,35
draft_2023_thomas_white_r1p35,Thomas White,2024,499,1,0,1,199.5,199.5,199.5,199.5,199.5,199.5,https://www.ebay.com/itm/376825929017?_skw=%22Thomas+White%22+1st+Bowman+Chrome+auto&hash=item57bc935d39:g:ACoAAeSwFdppVq3m,THOMAS WHITE 2025 BOWMAN CHROME 1ST AUTOGRAPH REFRACTOR AUTO /499 #CPA-TW,1,0.9473,0.1362,,,2.198,2.07,A+,0.9963,AAA,0,1,35
draft_2023_max_clark_r1p3,Max Clark,2024,0,23,0,23,89.99,149.495,174.99,266.8608695652174,299.99,999.99,https://www.ebay.com/itm/257421452472?_skw=%22Max+Clark%22+1st+Bowman+Chrome+auto&hash=item3bef83a4b8:g:nGAAAeSw65tpwZm6,2023 1st Bowman Draft Chrome Max Clark Refractor Auto BGS Authentic RC Detroit,1,0.9325,0.2067,,,2.046,2.062,A+,0.9962,AAA,0,1,3
draft_2023_max_clark_r1p3,Max Clark,2024,99,3,0,3,999.99,1749.9899999999998,2499.99,2066.6566666666668,2599.99,2699.99,https://www.ebay.com/itm/176307834046?_skw=%22Max+Clark%22+1st+Bowman+Chrome+auto&hash=item290cc40cbe:g:okYAAOSwezJmBL0T,Max Clark 2023 Bowman Draft Chrome 1st Auto RC Green Lava Refractor /99 - PSA 9,1,0.9325,0.2067,,,2.046,2.062,A+,0.9962,AAA,0,1,3
draft_2023_max_clark_r1p3,Max Clark,2024,499,3,0,3,695.0,972.495,1249.99,1147.9966666666667,1374.495,1499.0,https://www.ebay.com/itm/306071882877?_skw=%22Max+Clark%22+1st+Bowman+Chrome+auto&hash=item47434e4c7d:g:nysAAOSw46tnmaNb,🔥MAX CLARK 2023 Bowman Draft Chrome 1st Auto Refractor /499 #CDA-MC Rookie ⚾️,1,0.9325,0.2067,,,2.046,2.062,A+,0.9962,AAA,0,1,3
draft_2023_cole_carrigg_r2p65,Cole Carrigg,2024,0,8,0,8,19.99,33.74,39.99,52.1775,49.365,149.99,https://www.ebay.com/itm/306929021924?_skw=%22Cole+Carrigg%22+1st+Bowman+Chrome+auto&hash=item47766533e4:g:9x4AAeSwmvtp~8Ke,2023 Bowman Chrome Cole Carrigg Refractor Auto Signed IP GTP BDC-151 1st RC,1,0.9956,0.1823,,,2.255,2.052,A+,0.996,AAA,0,2,65
draft_2023_cole_carrigg_r2p65,Cole Carrigg,2024,99,3,0,3,116.36,145.675,174.99,163.76666666666665,187.47,199.95,https://www.ebay.com/itm/188378922856?_skw=%22Cole+Carrigg%22+1st+Bowman+Chrome+auto&hash=item2bdc423f68:g:oGEAAeSwLTlpvVc2,Cole Carrigg 2022 Bowman Draft Green Refractor 1st CHROME Auto /99 ROCKIES ,1,0.9956,0.1823,,,2.255,2.052,A+,0.996,AAA,0,2,65
draft_2023_cole_carrigg_r2p65,Cole Carrigg,2024,499,3,0,3,64.99,67.49,69.99,78.32333333333332,84.99,99.99,https://www.ebay.com/itm/267192520725?_skw=%22Cole+Carrigg%22+1st+Bowman+Chrome+auto&hash=item3e35ea5015:g:GgUAAeSwBEFn2ORc,2023 1st Bowman Chrome COLE CARRIGG Autograph Auto Refractor SP /499 RC Rockies,1,0.9956,0.1823,,,2.255,2.052,A+,0.996,AAA,0,2,65
draft_2024_james_tibbs_iii_r1p13,James Tibbs III,2025,0,31,0,31,84.99,117.49,150.0,238.28354838709677,347.48,499.99,https://www.ebay.com/itm/117190883959?_skw=%22James+Tibbs%22+1st+Bowman+Chrome+auto&hash=item1b491efa77:g:kJ8AAeSwQOlqArWD,James Tibbs III 2024 Bowman Draft Chrome 1st Bowman Auto - Dodgers,1,0.9014,0.1927,,,2.103,2.022,A+,0.9958,AAA,0,1,13
draft_2024_james_tibbs_iii_r1p13,James Tibbs III,2025,99,0,0,0,,,,,,,,,0,0.9014,0.1927,,,2.103,2.022,A+,0.9958,AAA,0,1,13
draft_2024_james_tibbs_iii_r1p13,James Tibbs III,2025,499,4,0,4,249.99,286.7475,299.495,299.745,312.4925,350.0,https://www.ebay.com/itm/127800823131?_skw=%22James+Tibbs%22+1st+Bowman+Chrome+auto&hash=item1dc185cd5b:g:yPsAAeSw8K9p16Jc,2024 (1ST) Bowman Chrome Draft JAMES TIBBS III Auto REFRACTOR Rookie RC #/499,1,0.9014,0.1927,,,2.103,2.022,A+,0.9958,AAA,0,1,13
ifa_678760,Eddys Leonard,2018,0,23,0,23,6.99,14.99,40.0,49.23173913043478,56.745000000000005,249.99,https://www.ebay.com/itm/227330050936?_skw=%22Eddys+Leonard%22+1st+Bowman+Chrome+auto&hash=item34eded4b78:g:1KkAAeSwpZhp-Sz3,Eddys Leonard - 2022 Bowman Chrome 1st Bowman Prospect Autograph - ON-CARD AUTO,1,0.5887,0.2735,,,1.547,2.014,A+,0.9957,AAA,1,,
ifa_678760,Eddys Leonard,2018,99,5,0,5,39.99,49.95,49.99,71.784,59.99,159.0,https://www.ebay.com/itm/336580254847?_skw=%22Eddys+Leonard%22+1st+Bowman+Chrome+auto&hash=item4e5dbf1c7f:g:DyYAAeSwKzJp~x2q,Eddys Leonard - 2022 Bowman Chrome Aqua Sapphire Auto /99 1st Bowman,1,0.5887,0.2735,,,1.547,2.014,A+,0.9957,AAA,1,,
ifa_678760,Eddys Leonard,2018,499,4,0,4,19.99,40.2475,48.495000000000005,41.7425,49.99,49.99,https://www.ebay.com/itm/336562788711?_skw=%22Eddys+Leonard%22+1st+Bowman+Chrome+auto&hash=item4e5cb49967:g:EOUAAeSwKRRp9N1p,Eddys Leonard - 2022 Bowman Chrome Refractor Auto /499 1st Bowman,1,0.5887,0.2735,,,1.547,2.014,A+,0.9957,AAA,1,,
ifa_801739,Carlos Lagrange,2022,0,39,0,39,59.99,59.99,59.99,116.64384615384616,127.475,599.0,https://www.ebay.com/itm/358342868370?_skw=%22Carlos+Lagrange%22+1st+Bowman+Chrome+auto&hash=item536ee63d92:g:V5MAAeSwD2NpuYO4,Carlos LaGrange New York Yankees Auto Signed 2025 1st Bowman Chrome Paint .,1,0.8554,0.1079,,,2.011,1.959,A+,0.9955,AAA,1,,
ifa_801739,Carlos Lagrange,2022,99,3,0,3,349.99,364.46500000000003,378.94,509.64,589.465,799.99,https://www.ebay.com/itm/257502418125?_skw=%22Carlos+Lagrange%22+1st+Bowman+Chrome+auto&hash=item3bf45714cd:g:wZQAAeSwIkpqAqJ5,2025 Bowman Chrome Carlos Lagrange 1st Chrome Green Lava Refractor Auto /99,1,0.8554,0.1079,,,2.011,1.959,A+,0.9955,AAA,1,,
ifa_801739,Carlos Lagrange,2022,499,1,0,1,205.0,205.0,205.0,205.0,205.0,205.0,https://www.ebay.com/itm/287239083825?_skw=%22Carlos+Lagrange%22+1st+Bowman+Chrome+auto&hash=item42e0c89731:g:LyAAAeSw61dpyBDl,CARLOS LAGRANGE 2025 BOWMAN CHROME 1ST AUTOGRAPH REFRACTOR AUTO /499,1,0.8554,0.1079,,,2.011,1.959,A+,0.9955,AAA,1,,
ifa_815888,Leo De Vries,2024,0,13,0,13,69.99,299.99,329.95,458.60846153846154,735.0,837.0,https://www.ebay.com/itm/406854864170?_skw=%22Leo+De+Vries%22+1st+Bowman+Chrome+auto&hash=item5eba708d2a:g:CoMAAeSwFd5p3Zsp,Leo De Vries 2024 1st Bowman Chrome Mojo BCP-179 Signed IP Auto RC Top Prospect,1,0.6227,0.201,,,1.779,1.953,A+,0.9954,AA,1,,
ifa_815888,Leo De Vries,2024,99,7,0,7,599.99,943.5,1289.0,1520.712857142857,1937.0,2995.0,https://www.ebay.com/itm/236813740373?_skw=%22Leo+De+Vries%22+1st+Bowman+Chrome+auto&hash=item372332e955:g:UMcAAeSw~RxqA91C,2024 Bowman Chrome Leo De Vries 1st Green Reptilian Auto /99 #CPA-LD,1,0.6227,0.201,,,1.779,1.953,A+,0.9954,AA,1,,
ifa_815888,Leo De Vries,2024,499,4,0,4,499.99,601.2475,642.5,946.245,987.4975,1999.99,https://www.ebay.com/itm/157877086489?_skw=%22Leo+De+Vries%22+1st+Bowman+Chrome+auto&hash=item24c2352919:g:tP8AAeSwFbNp9UsH,Leo De Vries 2024 Bowman Chrome Refractor Auto /499 Card #CPA-LD 1st,1,0.6227,0.201,,,1.779,1.953,A+,0.9954,AA,1,,
draft_2025_liam_doyle_r1p5,Liam Doyle,2026,0,32,0,32,60.0,83.75,104.995,102.5575,109.99249999999999,199.0,https://www.ebay.com/itm/366404774018?_skw=%22Liam+Doyle%22+1st+Bowman+Chrome+auto&hash=item554f6d2882:g:oBMAAeSwGYJqA4Uo,Liam Doyle 2025 Bowman Chrome #CPA-LD Bowman 1st Auto,1,0.6017,0.1259,,,1.831,1.945,A+,0.9952,AA,0,1,5
draft_2025_liam_doyle_r1p5,Liam Doyle,2026,99,4,0,4,225.0,262.4925,287.495,279.995,304.9975,319.99,https://www.ebay.com/itm/406882265983?_skw=%22Liam+Doyle%22+1st+Bowman+Chrome+auto&hash=item5ebc12ab7f:g:HuIAAeSw0Idp6x0j,2025 Bowman Draft Chrome - LIAM DOYLE - 1st Bowman Green Lava Auto /99 #CPA-LD,1,0.6017,0.1259,,,1.831,1.945,A+,0.9952,AA,0,1,5
draft_2025_liam_doyle_r1p5,Liam Doyle,2026,499,4,0,4,135.0,138.75,144.995,154.995,161.24,194.99,https://www.ebay.com/itm/336585786541?_skw=%22Liam+Doyle%22+1st+Bowman+Chrome+auto&hash=item4e5e1384ad:g:nf0AAeSwnlJqB8W6,LIAM DOYLE 2025 BOWMAN CHROME DRAFT AUTOGRAPH REFRACTOR 1ST AUTO /499,1,0.6017,0.1259,,,1.831,1.945,A+,0.9952,AA,0,1,5
ifa_800543,Josue De Paula,2022,0,29,0,29,59.0,74.99,149.99,147.50655172413792,175.0,299.97,https://www.ebay.com/itm/397786651395?_skw=%22Josue+De+Paula%22+1st+Bowman+Chrome+auto&hash=item5c9dee9b03:g:7-0AAeSwgV5pzJZs,JOSUE DE PAULA 2023 Bowman 1st Chrome Signed IP AUTO #BCP-111,1,0.6789,0.1853,,,1.857,1.939,A+,0.9951,AA,1,,
ifa_800543,Josue De Paula,2022,99,5,0,5,399.99,695.0,750.0,968.996,1499.99,1500.0,https://www.ebay.com/itm/406848456205?_skw=%22Josue+De+Paula%22+1st+Bowman+Chrome+auto&hash=item5eba0ec60d:g:ohcAAeSw5DFp2lda,2023 Bowman Chrome JOSUE DE PAULA 1st RC Green Refractor AUTO 57/99 Dodgers,1,0.6789,0.1853,,,1.857,1.939,A+,0.9951,AA,1,,
ifa_800543,Josue De Paula,2022,499,3,0,3,795.0,797.0,799.0,797.9966666666667,799.495,799.99,https://www.ebay.com/itm/188356288214?_skw=%22Josue+De+Paula%22+1st+Bowman+Chrome+auto&hash=item2bdae8ded6:g:PugAAeSwg6Bp-TnS,2023 Bowman Chrome Josue De Paula 1st Refractor Auto /499 PSA 10 GEM Dodgers,1,0.6789,0.1853,,,1.857,1.939,A+,0.9951,AA,1,,
draft_2022_termarr_johnson_r1p4,Termarr Johnson,2023,0,24,0,24,10.0,67.49,82.495,95.78375,99.99249999999999,399.99,https://www.ebay.com/itm/147235644970?_skw=%22Termarr+Johnson%22+1st+Bowman+Chrome+auto&hash=item2247eda62a:g:094AAeSwh-BpzWOh,2022 Bowman Draft Termarr Johnson 1st Chrome Auto Pirates Baseball,1,0.6369,0.1895,,,1.83,1.934,A+,0.9949,AAA,0,1,4
draft_2022_termarr_johnson_r1p4,Termarr Johnson,2023,99,5,0,5,50.0,60.0,449.99,601.996,1200.0,1249.99,https://www.ebay.com/itm/176723828287?_skw=%22Termarr+Johnson%22+1st+Bowman+Chrome+auto&hash=item29258f9e3f:g:LtkAAOSwuGdnVFCY,2024 Bowman Chrome Termarr Johnson My 1st Bowman Auto Autographed card /99,1,0.6369,0.1895,,,1.83,1.934,A+,0.9949,AAA,0,1,4
draft_2022_termarr_johnson_r1p4,Termarr Johnson,2023,499,0,0,0,,,,,,,,,0,0.6369,0.1895,,,1.83,1.934,A+,0.9949,AAA,0,1,4
draft_2023_ralphy_velazquez_r1p23,Ralphy Velazquez,2024,0,3,0,3,99.99,99.995,100.0,109.99333333333334,114.995,129.99,https://www.ebay.com/itm/236798113104?_skw=%22Ralphy+Velazquez%22+1st+Bowman+Chrome+auto&hash=item3722447550:g:oa4AAeSwKnpp-QQt,2023 Bowman Chrome Ralphy Velazquez 1st Auto Draft RC Guardians,1,0.979,0.132,,,2.151,1.921,A+,0.9948,AA,0,1,23
draft_2023_ralphy_velazquez_r1p23,Ralphy Velazquez,2024,99,1,0,1,280.0,280.0,280.0,280.0,280.0,280.0,https://www.ebay.com/itm/406921074846?_skw=%22Ralphy+Velazquez%22+1st+Bowman+Chrome+auto&hash=item5ebe62d89e:g:3o4AAeSwXQJprY4m,CLEAN 2023 Bowman Draft Ralphy Velazquez 1st Chrome Auto Green Lava /99 #CDARV,1,0.979,0.132,,,2.151,1.921,A+,0.9948,AA,0,1,23
draft_2023_ralphy_velazquez_r1p23,Ralphy Velazquez,2024,499,1,0,1,399.99,399.99,399.99,399.99,399.99,399.99,https://www.ebay.com/itm/166739840352?_skw=%22Ralphy+Velazquez%22+1st+Bowman+Chrome+auto&hash=item26d2780d60:g:6WQAAOSwZadmMUcz,RALPHY VELAZQUEZ 2023 BOWMAN CHROME REFRACTOR 1ST AUTO /499 RC SGC 10 PRISTINE,1,0.979,0.132,,,2.151,1.921,A+,0.9948,AA,0,1,23
ifa_699024,Leo Bernal,2021,0,0,0,0,,,,,,,,,0,0.7116,0.228,,,1.688,1.909,A+,0.9946,AAA,1,,
ifa_699024,Leo Bernal,2021,99,0,0,0,,,,,,,,,0,0.7116,0.228,,,1.688,1.909,A+,0.9946,AAA,1,,
ifa_699024,Leo Bernal,2021,499,0,0,0,,,,,,,,,0,0.7116,0.228,,,1.688,1.909,A+,0.9946,AAA,1,,
ifa_691181,Emmanuel Rodriguez,2021,0,27,0,27,19.99,39.99,89.99,95.83962962962963,127.45,300.0,https://www.ebay.com/itm/235004795615?_skw=%22Emmanuel+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item36b7609adf:g:T3sAAOSwiJ5kWouO,2021 Bowman Chrome Emmanuel Rodriguez Shimmer Refractor Non Auto 1st Twins RC,1,0.5452,0.1749,,,1.83,1.876,A+,0.9945,AAA,1,,
ifa_691181,Emmanuel Rodriguez,2021,99,3,0,3,274.99,312.49,349.99,474.99,574.99,799.99,https://www.ebay.com/itm/397769026088?_skw=%22Emmanuel+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item5c9ce1aa28:g:idQAAeSwc~ppxpow,EMMANUEL RODRIGUEZ 2021 Bowman Chrome 1ST TRUE GREEN AUTO SN# 44/99 PSA 9 ,1,0.5452,0.1749,,,1.83,1.876,A+,0.9945,AAA,1,,
ifa_691181,Emmanuel Rodriguez,2021,499,5,0,5,115.0,149.99,152.33,233.464,280.0,470.0,https://www.ebay.com/itm/236804498399?_skw=%22Emmanuel+Rodriguez%22+1st+Bowman+Chrome+auto&hash=item3722a5e3df:g:8zIAAeSwh5lp~Q1p,2021 Bowman Chrome Emmanuel Rodriguez Auto Refractor 1st Prospect #/499 Twins,1,0.5452,0.1749,,,1.83,1.876,A+,0.9945,AAA,1,,
draft_2024_joshua_kuroda-grauer_r3p75,Joshua Kuroda-Grauer,2025,0,0,0,0,,,,,,,,,0,0.933,0.1573,,,1.818,1.854,A+,0.9943,AAA,0,3,75
draft_2024_joshua_kuroda-grauer_r3p75,Joshua Kuroda-Grauer,2025,99,0,0,0,,,,,,,,,0,0.933,0.1573,,,1.818,1.854,A+,0.9943,AAA,0,3,75
draft_2024_joshua_kuroda-grauer_r3p75,Joshua Kuroda-Grauer,2025,499,0,0,0,,,,,,,,,0,0.933,0.1573,,,1.818,1.854,A+,0.9943,AAA,0,3,75
ifa_677565,Kristian Robinson,2018,0,38,1,38,4.99,31.240000000000002,39.99,66.70052631578947,48.74,699.0,https://www.ebay.com/itm/265216271748?_skw=%22Kristian+Robinson%22+1st+Bowman+Chrome+auto&hash=item3dc01f2584:g:uagAAOSwKUlg328V,2018 Bowman Chrome 1st Kristian Robinson Rookie RC #BCP186 Non Auto Diamondbacks,1,0.621,0.1724,,,1.782,1.837,A+,0.9941,AAA,1,,
ifa_677565,Kristian Robinson,2018,99,0,0,0,,,,,,,,,0,0.621,0.1724,,,1.782,1.837,A+,0.9941,AAA,1,,
ifa_677565,Kristian Robinson,2018,499,0,0,0,,,,,,,,,0,0.621,0.1724,,,1.782,1.837,A+,0.9941,AAA,1,,
draft_2019_daniel_espino_r1p24,Daniel Espino,2020,0,3,0,3,29.99,38.495,47.0,42.32666666666667,48.495000000000005,49.99,https://www.ebay.com/itm/358193643662?_skw=%22Daniel+Espino%22+1st+Bowman+Chrome+auto&hash=item536601408e:g:xAoAAeSw6R5phXfD,Daniel Espino 2019 1st Bowman Chrome Autograph Auto Cleveland Guardians,1,0.91,0.1394,,,2.025,1.83,A+,0.994,AAA,0,1,24
draft_2019_daniel_espino_r1p24,Daniel Espino,2020,99,0,0,0,,,,,,,,,0,0.91,0.1394,,,2.025,1.83,A+,0.994,AAA,0,1,24
draft_2019_daniel_espino_r1p24,Daniel Espino,2020,499,7,0,7,44.99,58.989999999999995,59.99,80.42,94.99,150.0,https://www.ebay.com/itm/177978319929?_skw=%22Daniel+Espino%22+1st+Bowman+Chrome+auto&hash=item297055a439:g:BSkAAeSw3x1pvhyM,Daniel Espino 2019 Bowman Draft Chrome 1st Auto RC Refractor /499 #CDA-DE,1,0.91,0.1394,,,2.025,1.83,A+,0.994,AAA,0,1,24
draft_2022_jett_williams_r1p14,Jett Williams,2023,0,20,0,20,59.99,89.4325,110.0,113.991,141.25,174.0,https://www.ebay.com/itm/117120680060?_skw=%22Jett+Williams%22+1st+Bowman+Chrome+auto&hash=item1b44efc07c:g:5vsAAeSwfbVpzZJL,Jett Williams Signed Card 1st Bowman Chrome Milwaukee Brewers  Auto PSA,1,0.7731,0.1591,,,1.763,1.784,A+,0.9938,AAA,0,1,14
draft_2022_jett_williams_r1p14,Jett Williams,2023,99,4,0,4,399.99,474.99,874.99,874.99,1274.99,1349.99,https://www.ebay.com/itm/205451622640?_skw=%22Jett+Williams%22+1st+Bowman+Chrome+auto&hash=item2fd5def8f0:g:qaYAAeSwjHVoDsdq,PSA 8 JETT WILLIAMS AUTO 1st 2022 Bowman Chrome GREEN REFRACTOR/99 RC GEM MINT,1,0.7731,0.1591,,,1.763,1.784,A+,0.9938,AAA,0,1,14
draft_2022_jett_williams_r1p14,Jett Williams,2023,499,2,0,2,125.0,131.25,137.5,137.5,143.75,150.0,https://www.ebay.com/itm/397569176710?_skw=%22Jett+Williams%22+1st+Bowman+Chrome+auto&hash=item5c90f83486:g:skIAAeSwHVZpgtff,2022 Bowman Draft Jett Williams Chrome Draft Pick 1st Auto Refractor /499,1,0.7731,0.1591,,,1.763,1.784,A+,0.9938,AAA,0,1,14
draft_2022_gavin_cross_r1p9,Gavin Cross,2023,0,5,0,5,9.99,10.0,44.99,36.992000000000004,59.99,59.99,https://www.ebay.com/itm/327151255216?_skw=%22Gavin+Cross%22+1st+Bowman+Chrome+auto&hash=item4c2bbbfeb0:g:Zn0AAeSw88dqANh8,2022 Bowman Draft #BDC-6 Gavin Cross Chrome 1st IP Auto Signed,1,0.6483,0.1655,,,1.695,1.773,A+,0.9937,AAA,0,1,9
draft_2022_gavin_cross_r1p9,Gavin Cross,2023,99,0,0,0,,,,,,,,,0,0.6483,0.1655,,,1.695,1.773,A+,0.9937,AAA,0,1,9
draft_2022_gavin_cross_r1p9,Gavin Cross,2023,499,0,0,0,,,,,,,,,0,0.6483,0.1655,,,1.695,1.773,A+,0.9937,AAA,0,1,9
draft_2022_gabriel_hughes_r1p10,Gabriel Hughes,2023,0,9,0,9,3.99,5.0,9.99,17.876666666666665,18.95,59.99,https://www.ebay.com/itm/358562941426?_skw=%22Gabriel+Hughes%22+1st+Bowman+Chrome+auto&hash=item537c0449f2:g:2F0AAeSwPeFqCMeG,2022 Bowman Chrome 1st Gabriel Hughes Auto #Cda-GH Colorado Rockies,1,0.6762,0.1025,,,1.432,1.741,A+,0.9935,AAA,0,1,10
draft_2022_gabriel_hughes_r1p10,Gabriel Hughes,2023,99,0,0,0,,,,,,,,,0,0.6762,0.1025,,,1.432,1.741,A+,0.9935,AAA,0,1,10
draft_2022_gabriel_hughes_r1p10,Gabriel Hughes,2023,499,6,0,6,12.0,14.9725,22.485,31.988333333333333,44.99,70.0,https://www.ebay.com/itm/137136217563?_skw=%22Gabriel+Hughes%22+1st+Bowman+Chrome+auto&hash=item1fedf49ddb:g:haMAAeSwutNpt2DT,2022 Bowman Chrome Gabriel Hughes 1st Bowman Auto 168/499 Refractor RC #CDA-GH,1,0.6762,0.1025,,,1.432,1.741,A+,0.9935,AAA,0,1,10
ifa_699044,Miguel Ullola,2021,0,17,0,17,12.0,19.5,24.99,37.81411764705882,29.99,279.95,https://www.ebay.com/itm/377162886312?_skw=%22Miguel+Ullola%22+1st+Bowman+Chrome+auto&hash=item57d0a8eca8:g:5msAAeSwPIZp-WDz,2025 Bowman Chrome Prospect Autographs Miguel Ullola 1st Bowman Auto #CPA-MU,1,0.6015,0.1747,,,1.486,1.738,A+,0.9934,AAA,1,,
ifa_699044,Miguel Ullola,2021,99,1,0,1,599.95,599.95,599.95,599.95,599.95,599.95,https://www.ebay.com/itm/306789214192?_skw=%22Miguel+Ullola%22+1st+Bowman+Chrome+auto&hash=item476e0fe7f0:g:KX4AAeSwFftpnnCS,2025 1st Bowman Chrome /99 * Green Lava Refractor * PSA 10 Miguel Ullola Auto,1,0.6015,0.1747,,,1.486,1.738,A+,0.9934,AAA,1,,
ifa_699044,Miguel Ullola,2021,499,6,0,6,34.99,41.9975,47.99,53.15833333333333,47.99,99.99,https://www.ebay.com/itm/317757082214?_skw=%22Miguel+Ullola%22+1st+Bowman+Chrome+auto&hash=item49fbcc4a66:g:WyUAAeSwWO9pZXB5,2025 Bowman Chrome Miguel Ullola #CPA-MU 1st Bowman Auto /499,1,0.6015,0.1747,,,1.486,1.738,A+,0.9934,AAA,1,,
ifa_680664,Eduardo Valencia,2018,0,0,0,0,,,,,,,,,0,0.647,0.2288,,,1.495,1.726,A+,0.9932,AAA,1,,
ifa_680664,Eduardo Valencia,2018,99,0,0,0,,,,,,,,,0,0.647,0.2288,,,1.495,1.726,A+,0.9932,AAA,1,,
ifa_680664,Eduardo Valencia,2018,499,0,0,0,,,,,,,,,0,0.647,0.2288,,,1.495,1.726,A+,0.9932,AAA,1,,
draft_2024_charlie_condon_r1p3,Charlie Condon,2025,0,30,0,30,79.0,109.99249999999999,184.495,212.89033333333333,243.74,599.99,https://www.ebay.com/itm/326964631183?_skw=%22Charlie+Condon%22+1st+Bowman+Chrome+auto&hash=item4c209c568f:g:vmMAAeSw~KlpcPDi,Charlie Condon Signed Card 2025 1st Bowman Chrome PSA Authentic Auto Georgia,1,0.9495,0.1431,,,1.865,1.719,A+,0.9931,AAA,0,1,3
draft_2024_charlie_condon_r1p3,Charlie Condon,2025,99,4,0,4,399.0,456.0,485.0,469.5,498.5,509.0,https://www.ebay.com/itm/167881714543?_skw=%22Charlie+Condon%22+1st+Bowman+Chrome+auto&hash=item271687ab6f:g:kM8AAeSwhkpp1lT0,Charlie Condon 2025 Bowman Chrome 1st Green Grass Refractor Auto /99,1,0.9495,0.1431,,,1.865,1.719,A+,0.9931,AAA,0,1,3
draft_2024_charlie_condon_r1p3,Charlie Condon,2025,499,1,0,1,314.99,314.99,314.99,314.99,314.99,314.99,https://www.ebay.com/itm/136996539017?_skw=%22Charlie+Condon%22+1st+Bowman+Chrome+auto&hash=item1fe5a14a89:g:xG8AAeSwhw1pe8-A,2025 Bowman #CPA-CC Charlie Condon 1st Chrome Refractor Auto /499 Rockies,1,0.9495,0.1431,,,1.865,1.719,A+,0.9931,AAA,0,1,3
draft_2023_enrique_bradfield_jr_r1p17,Enrique Bradfield Jr.,2024,0,11,0,11,29.99,45.445,60.0,94.98636363636363,125.0,269.0,https://www.ebay.com/itm/389533938783?_skw=%22Enrique+Bradfield%22+1st+Bowman+Chrome+auto&hash=item5ab208345f:g:Eq0AAeSwgsVpdQw-,2023 Bowman Draft Enrique Bradfield Jr. Chrome Auto 1st #CDA-EBR Orioles,1,0.6586,0.1013,,,1.607,1.717,A+,0.9929,AAA,0,1,17
draft_2023_enrique_bradfield_jr_r1p17,Enrique Bradfield Jr.,2024,99,2,0,2,109.0,111.7475,114.495,114.495,117.24249999999999,119.99,https://www.ebay.com/itm/127692611759?_skw=%22Enrique+Bradfield%22+1st+Bowman+Chrome+auto&hash=item1dbb12a0af:g:cO8AAeSw3nZpk3o~,2023 Bowman Draft Enrique Bradfield Jr. Chrome Auto True Green Refractor 1st /99,1,0.6586,0.1013,,,1.607,1.717,A+,0.9929,AAA,0,1,17
draft_2023_enrique_bradfield_jr_r1p17,Enrique Bradfield Jr.,2024,499,4,0,4,89.0,89.74249999999999,144.99,157.2425,212.49,249.99,https://www.ebay.com/itm/137161647066?_skw=%22Enrique+Bradfield%22+1st+Bowman+Chrome+auto&hash=item1fef78a3da:g:a84AAeSwNW5pwf8U,2023 Bowman Draft Enrique Bradfield Jr. Chrome Auto 1st PSA 9 AUTO 10 # 327/499,1,0.6586,0.1013,,,1.607,1.717,A+,0.9929,AAA,0,1,17
